SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON,PPG,RBG,APG,SPG,BPG,TPG,FG3APG,FG3MPG,FTMPG,FTAPG,WIN_PCT,GP_PCT
2022-23,Regular,Kevin Love,201567,62,35,27,1239.4833333333331,509.0,399.0,116.0,16.0,12.0,70.0,165.0,424.0,99.0,296.0,80.0,91.0,165.0,99.0,80.0,6,0,1175.8,2.933984586324989,0.3892,0.3345,0.8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.2,6.4,1.9,0.3,0.2,1.1,4.8,1.6,1.3,1.5,0.565,0.756
2022-23,Regular,Kevin Porter Jr.,1629645,59,18,41,2023.8833333333328,1130.0,314.0,338.0,82.0,17.0,188.0,391.0,884.0,141.0,385.0,207.0,264.0,391.0,141.0,207.0,9,1,2122.8,4.779819026116608,0.4423,0.3662,0.7841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,19.2,5.3,5.7,1.4,0.3,3.2,6.5,2.4,3.5,4.5,0.305,0.72
2022-23,Regular,Kevon Harris,1630284,34,12,22,457.0833333333333,141.0,70.0,16.0,17.0,5.0,21.0,47.0,107.0,16.0,43.0,31.0,41.0,47.0,16.0,31.0,0,0,294.0,0.4341421508398794,0.4393,0.3721,0.7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,4.1,2.1,0.5,0.5,0.1,0.6,1.3,0.5,0.9,1.2,0.353,0.415
2022-23,Regular,Kevon Looney,1626172,82,44,38,1957.6666666666663,578.0,760.0,207.0,52.0,50.0,45.0,242.0,384.0,0.0,1.0,94.0,155.0,242.0,0.0,94.0,14,0,2061.5,4.772953714479076,0.6302,0.0,0.6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.0,9.3,2.5,0.6,0.6,0.5,0.0,0.0,1.1,1.9,0.537,1.0
2022-23,Regular,Khem Birch,203920,20,9,11,161.85,43.0,25.0,7.0,5.0,5.0,8.0,19.0,32.0,1.0,2.0,4.0,5.0,19.0,1.0,4.0,0,0,105.5,0.1796244401883894,0.5938,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.2,1.2,0.4,0.2,0.2,0.4,0.1,0.0,0.2,0.2,0.45,0.244
2022-23,Regular,Khris Middleton,203114,33,25,8,800.7833333333333,497.0,140.0,163.0,23.0,5.0,71.0,177.0,406.0,51.0,162.0,92.0,102.0,177.0,51.0,92.0,4,0,922.5,2.0077433301666128,0.436,0.3148,0.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15.1,4.2,4.9,0.7,0.2,2.2,4.9,1.5,2.8,3.1,0.758,0.402
2022-23,Regular,Killian Hayes,1630165,76,16,60,2153.616666666667,786.0,221.0,470.0,104.0,28.0,173.0,307.0,815.0,80.0,286.0,92.0,112.0,307.0,80.0,92.0,6,0,1979.2,3.324915418647996,0.3767,0.2797,0.8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.3,2.9,6.2,1.4,0.4,2.3,3.8,1.1,1.2,1.5,0.211,0.927
2022-23,Regular,Kira Lewis Jr.,1630184,25,11,14,234.76666666666665,114.0,33.0,23.0,10.0,2.0,10.0,40.0,88.0,15.0,34.0,19.0,22.0,40.0,15.0,19.0,0,0,214.1,0.4586428038177687,0.4545,0.4412,0.8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.6,1.3,0.9,0.4,0.1,0.4,1.4,0.6,0.8,0.9,0.44,0.305
2022-23,Regular,Klay Thompson,202691,69,38,31,2278.9166666666665,1509.0,286.0,163.0,49.0,29.0,123.0,546.0,1252.0,301.0,731.0,116.0,132.0,546.0,301.0,116.0,2,0,2207.7,4.77437700344428,0.4361,0.4118,0.8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21.9,4.1,2.4,0.7,0.4,1.8,10.6,4.4,1.7,1.9,0.551,0.841
2022-23,Regular,Kobi Simmons,1628424,5,1,4,27.766666666666666,5.0,4.0,5.0,0.0,2.0,1.0,1.0,6.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,0,0,22.3,0.0443491034613821,0.1667,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,0.8,1.0,0.0,0.4,0.2,1.0,0.2,0.4,0.4,0.2,0.061
2022-23,Regular,Kris Dunn,1627739,22,8,14,567.5333333333333,290.0,100.0,124.0,25.0,10.0,35.0,116.0,216.0,17.0,36.0,41.0,53.0,116.0,17.0,41.0,3,0,666.0,1.5720924624578814,0.537,0.4722,0.7736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13.2,4.5,5.6,1.1,0.5,1.6,1.6,0.8,1.9,2.4,0.364,0.268
2022-23,Regular,Kristaps Porzingis,204001,65,27,38,2119.5166666666664,1505.0,546.0,174.0,58.0,100.0,137.0,507.0,1018.0,137.0,356.0,354.0,416.0,507.0,137.0,354.0,20,0,2758.2,6.452403276807711,0.498,0.3848,0.851,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,23.2,8.4,2.7,0.9,1.5,2.1,5.5,2.1,5.4,6.4,0.415,0.793
2022-23,Regular,Kyle Anderson,203937,69,36,33,1956.5833333333333,647.0,368.0,335.0,78.0,63.0,103.0,252.0,495.0,43.0,105.0,100.0,136.0,252.0,43.0,100.0,10,3,1911.1,4.405457649986597,0.5091,0.4095,0.7353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.4,5.3,4.9,1.1,0.9,1.5,1.5,0.6,1.4,2.0,0.522,0.841
2022-23,Regular,Kyle Kuzma,1628398,64,29,35,2238.85,1357.0,463.0,239.0,36.0,29.0,190.0,512.0,1142.0,160.0,481.0,173.0,237.0,512.0,160.0,173.0,14,1,2276.1,5.137156406521512,0.4483,0.3326,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21.2,7.2,3.7,0.6,0.5,3.0,7.5,2.5,2.7,3.7,0.453,0.78
2022-23,Regular,Kyle Lowry,200768,55,30,25,1717.7333333333331,615.0,225.0,281.0,57.0,21.0,103.0,196.0,485.0,107.0,310.0,116.0,135.0,196.0,107.0,116.0,2,1,1437.5,3.090320093591252,0.4041,0.3452,0.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.2,4.1,5.1,1.0,0.4,1.9,5.6,1.9,2.1,2.5,0.545,0.671
2022-23,Regular,Kyrie Irving,202681,60,32,28,2240.583333333333,1623.0,304.0,331.0,66.0,45.0,128.0,594.0,1203.0,188.0,496.0,247.0,273.0,594.0,188.0,247.0,5,0,2689.3,6.60541480563642,0.4938,0.379,0.9048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,27.0,5.1,5.5,1.1,0.8,2.1,8.3,3.1,4.1,4.6,0.533,0.732
2022-23,Regular,LaMelo Ball,1630163,36,13,23,1267.75,838.0,231.0,304.0,46.0,11.0,129.0,296.0,721.0,144.0,383.0,102.0,121.0,296.0,144.0,102.0,17,3,1613.2,3.3052537861687146,0.4105,0.376,0.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23.3,6.4,8.4,1.3,0.3,3.6,10.6,4.0,2.8,3.4,0.361,0.439
2022-23,Regular,Lamar Stevens,1630205,62,39,23,1120.5,328.0,207.0,33.0,27.0,19.0,27.0,129.0,288.0,30.0,95.0,40.0,57.0,129.0,30.0,40.0,1,0,736.9,1.5742094731075045,0.4479,0.3158,0.7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.3,3.3,0.5,0.4,0.3,0.4,1.5,0.5,0.6,0.9,0.629,0.756
2022-23,Regular,Landry Shamet,1629013,40,19,21,806.9499999999999,346.0,67.0,93.0,26.0,5.0,36.0,113.0,300.0,75.0,199.0,45.0,51.0,113.0,75.0,45.0,0,0,622.9,1.2072764166913927,0.3767,0.3769,0.8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.6,1.7,2.3,0.6,0.1,0.9,5.0,1.9,1.1,1.3,0.475,0.488
2022-23,Regular,Larry Nance Jr.,1626204,65,34,31,1380.8666666666666,441.0,354.0,119.0,56.0,37.0,42.0,186.0,305.0,14.0,42.0,55.0,79.0,186.0,14.0,55.0,3,0,1281.3,3.054721269001983,0.6098,0.3333,0.6962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.8,5.4,1.8,0.9,0.6,0.6,0.6,0.2,0.8,1.2,0.523,0.793
2022-23,Regular,Lauri Markkanen,1628374,66,32,34,2272.483333333333,1691.0,570.0,123.0,42.0,38.0,127.0,571.0,1144.0,200.0,510.0,349.0,399.0,571.0,200.0,349.0,28,0,2672.5,7.317360381382415,0.4991,0.3922,0.8747,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False,25.6,8.6,1.9,0.6,0.6,1.9,7.7,3.0,5.3,6.0,0.485,0.805
2022-23,Regular,LeBron James,2544,55,30,25,1953.9333333333327,1590.0,457.0,375.0,50.0,32.0,178.0,609.0,1219.0,121.0,377.0,251.0,327.0,609.0,121.0,251.0,18,2,2768.9,6.914673306336572,0.4996,0.321,0.7676,0,0,0,0,0,3,0,0,1,0,0,2,0,0,False,28.9,8.3,6.8,0.9,0.6,3.2,6.9,2.2,4.6,5.9,0.545,0.671
2022-23,Regular,Leandro Bolmaro,1630195,14,8,6,68.48333333333333,6.0,7.0,7.0,3.0,1.0,7.0,3.0,20.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0,0,29.9,-0.0603061592542971,0.15,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.4,0.5,0.5,0.2,0.1,0.5,0.3,0.0,0.0,0.0,0.571,0.171
2022-23,Regular,Lester Quinones,1631311,4,4,0,18.116666666666667,10.0,3.0,2.0,1.0,0.0,5.0,2.0,5.0,2.0,4.0,4.0,6.0,2.0,2.0,4.0,0,0,14.6,0.0160640932662579,0.4,0.5,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2.5,0.8,0.5,0.2,0.0,1.2,1.0,0.5,1.0,1.5,1.0,0.049
2022-23,Regular,Lindell Wigginton,1629623,7,4,3,86.66666666666666,50.0,7.0,14.0,0.0,2.0,12.0,18.0,37.0,6.0,18.0,8.0,9.0,18.0,6.0,8.0,1,0,73.4,0.1363601601874263,0.4865,0.3333,0.8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.1,1.0,2.0,0.0,0.3,1.7,2.6,0.9,1.1,1.3,0.571,0.085
2022-23,Regular,Lindy Waters III,1630322,41,20,21,530.8166666666666,214.0,75.0,28.0,14.0,11.0,10.0,70.0,178.0,58.0,162.0,16.0,20.0,70.0,58.0,16.0,0,0,411.0,0.796395383766732,0.3933,0.358,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.2,1.8,0.7,0.3,0.3,0.2,4.0,1.4,0.4,0.5,0.488,0.5
2022-23,Regular,Lonnie Walker IV,1629022,56,27,29,1297.05,654.0,109.0,64.0,30.0,17.0,46.0,236.0,527.0,91.0,249.0,91.0,106.0,236.0,91.0,91.0,0,0,975.8,2.044703278857833,0.4478,0.3655,0.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.7,1.9,1.1,0.5,0.3,0.8,4.4,1.6,1.6,1.9,0.482,0.683
2022-23,Regular,Louis King,1629663,1,1,0,28.8,20.0,4.0,2.0,1.0,0.0,2.0,8.0,13.0,4.0,8.0,0.0,1.0,8.0,4.0,0.0,0,0,28.8,0.0660377358490566,0.6154,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20.0,4.0,2.0,1.0,0.0,2.0,8.0,4.0,0.0,1.0,1.0,0.012
2022-23,Regular,Luguentz Dort,1629652,74,36,38,2272.366666666667,1013.0,344.0,154.0,75.0,23.0,92.0,339.0,873.0,135.0,409.0,200.0,259.0,339.0,135.0,200.0,5,0,1858.8,2.9523234494914536,0.3883,0.3301,0.7722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13.7,4.6,2.1,1.0,0.3,1.2,5.5,1.8,2.7,3.5,0.486,0.902
2022-23,Regular,Luka Doncic,1629029,66,33,33,2390.5,2138.0,569.0,529.0,90.0,33.0,236.0,719.0,1449.0,185.0,541.0,515.0,694.0,719.0,185.0,515.0,36,10,3747.3,10.135553641925952,0.4962,0.342,0.7421,0,0,0,0,0,1,0,0,1,0,0,4,2,0,False,32.4,8.6,8.0,1.4,0.5,3.6,8.2,2.8,7.8,10.5,0.5,0.805
2022-23,Regular,Luka Garza,1630568,28,15,13,243.41666666666663,181.0,63.0,18.0,3.0,2.0,14.0,63.0,116.0,14.0,39.0,41.0,52.0,63.0,14.0,41.0,0,0,284.6,0.5754406942931056,0.5431,0.359,0.7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.5,2.2,0.6,0.1,0.1,0.5,1.4,0.5,1.5,1.9,0.536,0.341
2022-23,Regular,Luka Samanic,1629677,7,2,5,160.79999999999998,69.0,30.0,15.0,6.0,2.0,10.0,26.0,57.0,8.0,31.0,9.0,13.0,26.0,8.0,9.0,0,0,141.5,0.2636780126564589,0.4561,0.2581,0.6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.9,4.3,2.1,0.9,0.3,1.4,4.4,1.1,1.3,1.9,0.286,0.085
2022-23,Regular,Luke Kennard,1628379,59,37,22,1315.1166666666666,546.0,158.0,91.0,32.0,5.0,46.0,188.0,382.0,133.0,269.0,37.0,39.0,188.0,133.0,37.0,0,0,937.1,2.3734509846955367,0.4921,0.4944,0.9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.3,2.7,1.5,0.5,0.1,0.8,4.6,2.3,0.6,0.7,0.627,0.72
2022-23,Regular,Luke Kornet,1628436,69,45,24,804.1166666666667,261.0,197.0,53.0,11.0,46.0,25.0,113.0,170.0,3.0,13.0,32.0,39.0,113.0,3.0,32.0,0,0,722.9,1.5569208118040443,0.6647,0.2308,0.8205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.8,2.9,0.8,0.2,0.7,0.4,0.2,0.0,0.5,0.6,0.652,0.841
2022-23,Regular,Mac McClung,1630644,2,2,0,41.06666666666666,25.0,10.0,9.0,0.0,0.0,3.0,9.0,20.0,4.0,11.0,3.0,5.0,9.0,4.0,3.0,0,0,47.5,0.1093832218296624,0.45,0.3636,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.5,5.0,4.5,0.0,0.0,1.5,5.5,2.0,1.5,2.5,1.0,0.024
2022-23,Regular,Malachi Flynn,1630201,53,29,24,690.8,246.0,76.0,70.0,21.0,4.0,25.0,87.0,242.0,47.0,133.0,25.0,33.0,87.0,47.0,25.0,0,0,492.2,0.7564867610982894,0.3595,0.3534,0.7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.6,1.4,1.3,0.4,0.1,0.5,2.5,0.9,0.5,0.6,0.547,0.646
2022-23,Regular,Malaki Branham,1631103,66,15,51,1549.6166666666666,673.0,181.0,127.0,33.0,7.0,76.0,269.0,611.0,77.0,255.0,58.0,70.0,269.0,77.0,58.0,0,0,1124.7,2.070255472524584,0.4403,0.302,0.8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,10.2,2.7,1.9,0.5,0.1,1.2,3.9,1.2,0.9,1.1,0.227,0.805
2022-23,Regular,Malcolm Brogdon,1627763,67,46,21,1743.8166666666666,1000.0,280.0,248.0,45.0,18.0,98.0,354.0,732.0,132.0,297.0,160.0,184.0,354.0,132.0,160.0,0,0,1799.0,4.529674062603067,0.4836,0.4444,0.8696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,14.9,4.2,3.7,0.7,0.3,1.5,4.4,2.0,2.4,2.7,0.687,0.817
2022-23,Regular,Malcolm Hill,1630792,5,4,1,9.15,5.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0,0,8.6,0.0253265381049277,0.5,0.3333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.8,0.061
2022-23,Regular,Malik Beasley,1627736,81,45,36,2093.116666666667,1025.0,283.0,124.0,65.0,9.0,90.0,370.0,937.0,235.0,658.0,50.0,65.0,370.0,235.0,50.0,1,0,1682.6,3.4186036756907336,0.3949,0.3571,0.7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.7,3.5,1.5,0.8,0.1,1.1,8.1,2.9,0.6,0.8,0.556,0.988
2022-23,Regular,Malik Monk,1628370,77,47,30,1719.2666666666669,1041.0,203.0,298.0,49.0,20.0,146.0,357.0,796.0,143.0,398.0,184.0,207.0,357.0,143.0,184.0,0,0,1792.6,3.815646385497611,0.4485,0.3593,0.8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13.5,2.6,3.9,0.6,0.3,1.9,5.2,1.9,2.4,2.7,0.61,0.939
2022-23,Regular,Mamadi Diakite,1629603,22,15,7,175.88333333333333,57.0,30.0,8.0,4.0,9.0,12.0,24.0,50.0,7.0,21.0,2.0,2.0,24.0,7.0,2.0,0,0,132.0,0.1908843504584589,0.48,0.3333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.6,1.4,0.4,0.2,0.4,0.5,1.0,0.3,0.1,0.1,0.682,0.268
2022-23,Regular,MarJon Beauchamp,1630699,52,34,18,701.4,266.0,115.0,35.0,21.0,7.0,45.0,96.0,243.0,47.0,142.0,27.0,37.0,96.0,47.0,27.0,0,0,495.5,0.7080765353800521,0.3951,0.331,0.7297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,5.1,2.2,0.7,0.4,0.1,0.9,2.7,0.9,0.5,0.7,0.654,0.634
2022-23,Regular,Marcus Morris Sr.,202694,66,35,31,1852.0333333333333,743.0,260.0,114.0,42.0,21.0,58.0,281.0,655.0,113.0,310.0,68.0,89.0,281.0,113.0,68.0,2,0,1357.0,2.9025094882309004,0.429,0.3645,0.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.3,3.9,1.7,0.6,0.3,0.9,4.7,1.7,1.0,1.3,0.53,0.805
2022-23,Regular,Marcus Smart,203935,61,43,18,1956.75,703.0,191.0,382.0,93.0,23.0,143.0,250.0,602.0,115.0,342.0,88.0,118.0,250.0,115.0,88.0,6,0,1710.2,3.114835047654271,0.4153,0.3363,0.7458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.5,3.1,6.3,1.5,0.4,2.3,5.6,1.9,1.4,1.9,0.705,0.744
2022-23,Regular,Mark Williams,1631109,43,18,25,827.9666666666667,387.0,304.0,18.0,28.0,45.0,40.0,160.0,251.0,0.0,0.0,67.0,97.0,160.0,0.0,67.0,11,0,957.8,2.285579888533616,0.6375,,0.6907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,9.0,7.1,0.4,0.7,1.0,0.9,0.0,0.0,1.6,2.3,0.419,0.524
2022-23,Regular,Markelle Fultz,1628365,60,29,31,1777.9666666666667,837.0,234.0,341.0,87.0,26.0,139.0,349.0,679.0,27.0,87.0,112.0,143.0,349.0,27.0,112.0,3,0,1829.3,4.179169691911979,0.514,0.3103,0.7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14.0,3.9,5.7,1.4,0.4,2.3,1.4,0.4,1.9,2.4,0.483,0.732
2022-23,Regular,Markieff Morris,202693,35,17,18,355.06666666666666,132.0,71.0,31.0,9.0,5.0,18.0,47.0,115.0,28.0,71.0,10.0,10.0,47.0,28.0,10.0,1,0,287.7,0.4814054568869442,0.4087,0.3944,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.8,2.0,0.9,0.3,0.1,0.5,2.0,0.8,0.3,0.3,0.486,0.427
2022-23,Regular,Marko Simonovic,1630250,7,3,4,19.6,6.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0,0,8.4,-0.0185871633546471,0.2857,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.9,0.3,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.3,0.429,0.085
2022-23,Regular,Marvin Bagley III,1628963,42,7,35,990.4666666666666,504.0,269.0,36.0,19.0,30.0,46.0,202.0,382.0,19.0,66.0,81.0,108.0,202.0,19.0,81.0,8,0,981.8,2.3879529980070138,0.5288,0.2879,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.0,6.4,0.9,0.5,0.7,1.1,1.6,0.5,1.9,2.6,0.167,0.512
2022-23,Regular,Mason Plumlee,203486,79,28,51,2052.9666666666667,857.0,700.0,245.0,46.0,47.0,117.0,329.0,484.0,0.0,0.0,199.0,313.0,329.0,0.0,199.0,23,0,2226.5,5.608345444152095,0.6798,,0.6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.8,8.9,3.1,0.6,0.6,1.5,0.0,0.0,2.5,4.0,0.354,0.963
2022-23,Regular,Matisse Thybulle,1629680,71,38,33,1200.45,293.0,140.0,53.0,83.0,32.0,24.0,110.0,253.0,54.0,148.0,19.0,28.0,110.0,54.0,19.0,0,0,861.5,1.3156244770920142,0.4348,0.3649,0.6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.1,2.0,0.7,1.2,0.5,0.3,2.1,0.8,0.3,0.4,0.535,0.866
2022-23,Regular,Matt Ryan,1630346,34,15,19,310.18333333333334,122.0,26.0,16.0,5.0,1.0,7.0,40.0,108.0,32.0,84.0,10.0,12.0,40.0,32.0,10.0,0,0,188.2,0.2929279255947937,0.3704,0.381,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.6,0.8,0.5,0.1,0.0,0.2,2.5,0.9,0.3,0.4,0.441,0.415
2022-23,Regular,Matthew Dellavedova,203521,32,19,13,212.81666666666663,47.0,13.0,41.0,7.0,0.0,10.0,17.0,50.0,9.0,27.0,4.0,7.0,17.0,9.0,4.0,0,0,135.1,0.1997596589197093,0.34,0.3333,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.5,0.4,1.3,0.2,0.0,0.3,0.8,0.3,0.1,0.2,0.594,0.39
2022-23,Regular,Max Christie,1631108,41,19,22,512.4333333333333,128.0,75.0,21.0,9.0,7.0,13.0,44.0,106.0,26.0,62.0,14.0,16.0,44.0,26.0,14.0,0,0,284.5,0.5795124213065626,0.4151,0.4194,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,3.1,1.8,0.5,0.2,0.2,0.3,1.5,0.6,0.3,0.4,0.463,0.5
2022-23,Regular,Max Strus,1629622,80,42,38,2271.983333333333,923.0,258.0,171.0,42.0,12.0,69.0,324.0,790.0,197.0,563.0,78.0,89.0,324.0,197.0,78.0,2,0,1582.1,3.3237704173954525,0.4101,0.3499,0.8764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.5,3.2,2.1,0.5,0.2,0.9,7.0,2.5,1.0,1.1,0.525,0.976
2022-23,Regular,Maxi Kleber,1628467,37,18,19,929.7833333333332,220.0,135.0,52.0,12.0,30.0,27.0,77.0,169.0,39.0,112.0,27.0,38.0,77.0,39.0,27.0,0,0,559.0,1.0440168795192706,0.4556,0.3482,0.7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.9,3.6,1.4,0.3,0.8,0.7,3.0,1.1,0.7,1.0,0.486,0.451
2022-23,Regular,McKinley Wright IV,1630593,27,14,13,335.0333333333333,114.0,47.0,58.0,8.0,5.0,19.0,46.0,98.0,9.0,28.0,13.0,19.0,46.0,9.0,13.0,0,0,277.40000000000003,0.5857622409606174,0.4694,0.3214,0.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.2,1.7,2.1,0.3,0.2,0.7,1.0,0.3,0.5,0.7,0.519,0.329
2022-23,Regular,Meyers Leonard,203086,9,6,3,113.75,43.0,34.0,1.0,2.0,0.0,6.0,14.0,29.0,7.0,18.0,8.0,9.0,14.0,7.0,8.0,1,0,85.3,0.1582815329430921,0.4828,0.3889,0.8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.8,3.8,0.1,0.2,0.0,0.7,2.0,0.8,0.9,1.0,0.667,0.11
2022-23,Regular,Mfiondu Kabengele,1629662,4,3,1,36.43333333333334,6.0,10.0,0.0,2.0,0.0,1.0,2.0,7.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,0,0,23.0,0.0241206608395789,0.2857,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.5,2.5,0.0,0.5,0.0,0.2,0.8,0.0,0.5,0.5,0.75,0.049
2022-23,Regular,Micah Potter,1630695,7,4,3,52.43333333333334,24.0,16.0,4.0,1.0,0.0,2.0,10.0,15.0,4.0,7.0,0.0,0.0,10.0,4.0,0.0,1,0,50.2,0.1481622391479488,0.6667,0.5714,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.4,2.3,0.6,0.1,0.0,0.3,1.0,0.6,0.0,0.0,0.571,0.085
2022-23,Regular,Michael Carter-Williams,203487,4,1,3,44.48333333333333,17.0,5.0,7.0,1.0,1.0,4.0,6.0,14.0,1.0,3.0,4.0,7.0,6.0,1.0,4.0,0,0,35.5,0.0556041569254438,0.4286,0.3333,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.2,1.2,1.8,0.2,0.2,1.0,0.8,0.2,1.0,1.8,0.25,0.049
2022-23,Regular,Michael Foster Jr.,1630701,1,1,0,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012
2022-23,Regular,Michael Porter Jr.,1629008,62,41,21,1797.9,1080.0,341.0,65.0,37.0,29.0,68.0,398.0,817.0,188.0,454.0,96.0,120.0,398.0,188.0,96.0,3,0,1716.7,4.038710827719225,0.4871,0.4141,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17.4,5.5,1.0,0.6,0.5,1.1,7.3,3.0,1.5,1.9,0.661,0.756
2022-23,Regular,Mikal Bridges,1628969,83,42,41,2963.1833333333334,1671.0,364.0,273.0,91.0,61.0,127.0,593.0,1267.0,169.0,442.0,316.0,353.0,593.0,169.0,316.0,2,0,2846.3,6.998689279091058,0.468,0.3824,0.8952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,20.1,4.4,3.3,1.1,0.7,1.5,5.3,2.0,3.8,4.3,0.506,1.012
2022-23,Regular,Mike Conley,201144,67,34,33,2028.0666666666664,798.0,182.0,450.0,73.0,14.0,103.0,261.0,610.0,135.0,351.0,141.0,169.0,261.0,135.0,141.0,6,0,1849.4,4.168874617746876,0.4279,0.3846,0.8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.9,2.7,6.7,1.1,0.2,1.5,5.2,2.0,2.1,2.5,0.507,0.817
2022-23,Regular,Mike Muscala,203488,63,32,31,945.0833333333331,383.0,203.0,50.0,15.0,24.0,23.0,131.0,292.0,81.0,207.0,40.0,52.0,131.0,81.0,40.0,0,0,795.6,1.647001126011394,0.4486,0.3913,0.7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.1,3.2,0.8,0.2,0.4,0.4,3.3,1.3,0.6,0.8,0.508,0.768
