SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON
1955-56,Playoffs,Vern Mikkelsen,77593,3,1,2,0.0,40.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,0.0,0.0,18.0,20.0,11.0,0.0,18.0,0,0,0.0,0.0,0.4231,,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Playoffs,Walt Davis,76536,5,3,2,20.0,11.0,16.0,2.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,3.0,4.0,4.0,0.0,3.0,0,0,0.0,0.0,0.4444,,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Playoffs,Walter Devlin,76561,5,3,2,0.0,38.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,8.0,13.0,9.0,0.0,8.0,0,0,0.0,0.0,0.4286,,0.6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Playoffs,Whitey Skoog,78169,3,1,2,0.0,29.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,0.0,3.0,12.0,13.0,0.0,3.0,0,0,0.0,0.0,0.4194,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Al Ferrari,76708,67,30,37,281.0,546.0,60.0,49.0,0.0,0.0,0.0,191.0,284.0,0.0,0.0,164.0,233.0,100.0,0.0,164.0,0,0,0.0,0.0,0.3521,,0.7039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Alex Hannum,76937,71,32,39,243.0,386.0,84.0,47.0,0.0,0.0,0.0,146.0,204.0,0.0,0.0,94.0,154.0,59.0,0.0,94.0,0,0,0.0,0.0,0.2892,,0.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Andy Phillip,77853,70,36,34,336.0,406.0,49.0,161.0,0.0,0.0,0.0,147.0,125.0,0.0,0.0,111.0,194.0,38.0,0.0,111.0,2,0,0.0,0.0,0.304,,0.5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Arnie Risen,77967,68,36,32,759.0,544.0,288.0,61.0,0.0,0.0,0.0,188.0,306.0,0.0,0.0,168.0,240.0,125.0,0.0,168.0,11,0,0.0,0.0,0.4085,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Art Spoelstra,78232,72,31,41,271.0,616.0,93.0,22.0,0.0,0.0,0.0,226.0,180.0,0.0,0.0,164.0,239.0,81.0,0.0,164.0,2,0,0.0,0.0,0.45,,0.6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Bill Kenville,77247,72,35,37,1168.0,535.0,199.0,151.0,0.0,0.0,0.0,170.0,422.0,0.0,0.0,195.0,256.0,160.0,0.0,195.0,2,0,0.0,0.0,0.3791,,0.7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Bill Sharman,78126,72,39,33,1210.0,1434.0,75.0,207.0,0.0,0.0,0.0,538.0,865.0,0.0,0.0,358.0,413.0,391.0,0.0,358.0,1,0,0.0,0.0,0.452,,0.8668,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False
1955-56,Regular,Bob Cousy,600003,72,39,33,1352.0,1356.0,208.0,421.0,0.0,0.0,0.0,440.0,822.0,0.0,0.0,476.0,563.0,302.0,0.0,476.0,24,4,0.0,0.0,0.3674,,0.8455,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False
1955-56,Regular,Bob Harrison,76962,72,33,39,376.0,619.0,42.0,63.0,0.0,0.0,0.0,261.0,306.0,0.0,0.0,97.0,146.0,114.0,0.0,97.0,0,0,0.0,0.0,0.3725,,0.6644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Bob Houbregs,77062,70,37,33,214.0,778.0,114.0,36.0,0.0,0.0,0.0,247.0,168.0,0.0,0.0,284.0,381.0,80.0,0.0,284.0,5,0,0.0,0.0,0.4762,,0.7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Bob Peterson,77843,58,30,28,164.0,310.0,77.0,20.0,0.0,0.0,0.0,121.0,129.0,0.0,0.0,68.0,106.0,48.0,0.0,68.0,1,0,0.0,0.0,0.3721,,0.6415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Bob Pettit,77847,72,33,39,506.0,1847.0,639.0,54.0,0.0,0.0,0.0,645.0,785.0,0.0,0.0,557.0,757.0,338.0,0.0,557.0,34,0,0.0,0.0,0.4306,,0.7358,1,0,0,0,0,1,0,0,1,1,0,0,0,0,False
1955-56,Regular,Bob Santini,78061,4,3,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0,0,0.0,0.0,0.4,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Bob Schafer,78072,51,22,29,56.0,224.0,16.0,13.0,0.0,0.0,0.0,81.0,127.0,0.0,0.0,62.0,82.0,38.0,0.0,62.0,0,0,0.0,0.0,0.2992,,0.7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Bob Williams,78564,20,5,15,41.0,65.0,16.0,0.0,0.0,0.0,0.0,21.0,17.0,0.0,0.0,23.0,44.0,5.0,0.0,23.0,0,0,0.0,0.0,0.2941,,0.5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Bobby Wanzer,78453,72,31,41,255.0,745.0,50.0,37.0,0.0,0.0,0.0,244.0,169.0,0.0,0.0,257.0,356.0,59.0,0.0,257.0,0,0,0.0,0.0,0.3491,,0.7219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Carl Braun,76243,72,35,37,507.0,1113.0,75.0,134.0,0.0,0.0,0.0,396.0,511.0,0.0,0.0,321.0,381.0,189.0,0.0,321.0,2,0,0.0,0.0,0.3699,,0.8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Charlie Share,78125,72,33,39,399.0,969.0,274.0,38.0,0.0,0.0,0.0,313.0,385.0,0.0,0.0,343.0,494.0,168.0,0.0,343.0,16,0,0.0,0.0,0.4364,,0.6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Chris Harris,76958,41,17,24,99.0,99.0,8.0,16.0,0.0,0.0,0.0,36.0,61.0,0.0,0.0,27.0,41.0,18.0,0.0,27.0,0,0,0.0,0.0,0.2951,,0.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Chuck Cooper,76442,67,28,39,163.0,302.0,54.0,24.0,0.0,0.0,0.0,101.0,111.0,0.0,0.0,100.0,132.0,34.0,0.0,100.0,0,0,0.0,0.0,0.3063,,0.7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Chuck Mencel,77579,69,31,38,226.0,316.0,35.0,43.0,0.0,0.0,0.0,119.0,150.0,0.0,0.0,78.0,95.0,55.0,0.0,78.0,0,0,0.0,0.0,0.3667,,0.8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Chuck Noble,77722,72,37,35,287.0,689.0,59.0,83.0,0.0,0.0,0.0,271.0,221.0,0.0,0.0,146.0,194.0,86.0,0.0,146.0,1,0,0.0,0.0,0.3891,,0.7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Clyde Lovellette,77414,71,33,38,447.0,1527.0,348.0,60.0,0.0,0.0,0.0,595.0,533.0,0.0,0.0,337.0,465.0,249.0,0.0,337.0,20,0,0.0,0.0,0.4672,,0.7247,0,0,0,0,0,2,0,0,1,0,0,0,0,0,False
1955-56,Regular,Connie Simmons,78153,68,28,40,125.0,364.0,53.0,17.0,0.0,0.0,0.0,143.0,103.0,0.0,0.0,78.0,128.0,33.0,0.0,78.0,1,0,0.0,0.0,0.3204,,0.6094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Dick Farley,76693,72,35,37,1318.0,479.0,154.0,144.0,0.0,0.0,0.0,168.0,433.0,0.0,0.0,143.0,203.0,163.0,0.0,143.0,0,0,0.0,0.0,0.3764,,0.7044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Dick Garmaker,76783,68,32,36,117.0,391.0,38.0,29.0,0.0,0.0,0.0,139.0,144.0,0.0,0.0,113.0,137.0,53.0,0.0,113.0,0,0,0.0,0.0,0.3681,,0.8248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Dick Hemric,76989,71,38,33,594.0,500.0,144.0,35.0,0.0,0.0,0.0,161.0,285.0,0.0,0.0,178.0,273.0,117.0,0.0,178.0,4,0,0.0,0.0,0.4105,,0.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Dick McGuire,77537,62,30,32,288.0,424.0,60.0,131.0,0.0,0.0,0.0,152.0,186.0,0.0,0.0,120.0,188.0,62.0,0.0,120.0,1,0,0.0,0.0,0.3333,,0.6383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Dick Ricketts,77955,68,28,40,339.0,610.0,108.0,59.0,0.0,0.0,0.0,236.0,315.0,0.0,0.0,138.0,197.0,102.0,0.0,138.0,2,0,0.0,0.0,0.3238,,0.7005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Dick Schnittker,78086,72,33,39,320.0,812.0,72.0,43.0,0.0,0.0,0.0,254.0,218.0,0.0,0.0,304.0,352.0,83.0,0.0,304.0,0,0,0.0,0.0,0.3807,,0.8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Dolph Schayes,78076,72,35,37,2292.0,1474.0,858.0,187.0,0.0,0.0,0.0,466.0,1163.0,0.0,0.0,542.0,631.0,448.0,0.0,542.0,50,0,0.0,0.0,0.3852,,0.859,0,0,0,0,0,2,0,0,1,0,0,0,0,0,False
1955-56,Regular,Don Bielke,76164,7,1,6,11.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0,,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Don Meineke,77573,69,29,40,185.0,492.0,62.0,31.0,0.0,0.0,0.0,152.0,126.0,0.0,0.0,188.0,234.0,48.0,0.0,188.0,1,0,0.0,0.0,0.381,,0.8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Dwight Morrison,77648,71,38,33,399.0,224.0,113.0,38.0,0.0,0.0,0.0,90.0,171.0,0.0,0.0,44.0,90.0,71.0,0.0,44.0,2,0,0.0,0.0,0.4152,,0.4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Earl Lloyd,77394,72,35,37,1684.0,608.0,451.0,110.0,0.0,0.0,0.0,211.0,598.0,0.0,0.0,186.0,241.0,197.0,0.0,186.0,10,0,0.0,0.0,0.3294,,0.7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Ed Conlin,76429,66,33,33,1335.0,543.0,297.0,132.0,0.0,0.0,0.0,211.0,544.0,0.0,0.0,121.0,179.0,199.0,0.0,121.0,3,0,0.0,0.0,0.3658,,0.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Ed Fleming,76723,71,31,40,313.0,889.0,116.0,50.0,0.0,0.0,0.0,306.0,261.0,0.0,0.0,277.0,367.0,101.0,0.0,277.0,3,0,0.0,0.0,0.387,,0.7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Ed Kalafat,77219,72,33,39,290.0,574.0,148.0,44.0,0.0,0.0,0.0,193.0,213.0,0.0,0.0,188.0,257.0,74.0,0.0,188.0,5,0,0.0,0.0,0.3474,,0.7315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Ed Macauley,77429,71,38,33,1020.0,1238.0,163.0,134.0,0.0,0.0,0.0,419.0,659.0,0.0,0.0,400.0,515.0,290.0,0.0,400.0,5,0,0.0,0.0,0.4401,,0.7767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Ernie Barrett,76114,72,39,33,733.0,504.0,64.0,110.0,0.0,0.0,0.0,207.0,342.0,0.0,0.0,90.0,116.0,131.0,0.0,90.0,0,0,0.0,0.0,0.383,,0.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Ernie Beck,76136,67,43,24,229.0,351.0,169.0,71.0,0.0,0.0,0.0,137.0,297.0,0.0,0.0,76.0,107.0,120.0,0.0,76.0,0,0,0.0,0.0,0.404,,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Ernie Vandeweghe,78405,5,2,3,22.0,22.0,6.0,7.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0,0,0.0,0.0,0.1905,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Frank Brian,76250,37,18,19,141.0,229.0,19.0,19.0,0.0,0.0,0.0,78.0,72.0,0.0,0.0,73.0,88.0,19.0,0.0,73.0,0,0,0.0,0.0,0.2639,,0.8295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Frank Selvy,78113,17,8,9,37.0,187.0,6.0,0.0,0.0,0.0,0.0,67.0,71.0,0.0,0.0,53.0,70.0,21.0,0.0,53.0,0,0,0.0,0.0,0.2958,,0.7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Gene Shue,78142,72,35,37,394.0,661.0,68.0,74.0,0.0,0.0,0.0,241.0,284.0,0.0,0.0,179.0,238.0,111.0,0.0,179.0,0,0,0.0,0.0,0.3908,,0.7521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,George Dempsey,76555,72,45,27,284.0,342.0,218.0,180.0,0.0,0.0,0.0,127.0,218.0,0.0,0.0,88.0,139.0,97.0,0.0,88.0,2,0,0.0,0.0,0.445,,0.6331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,George King,77268,72,35,37,2128.0,744.0,228.0,388.0,0.0,0.0,0.0,284.0,722.0,0.0,0.0,176.0,278.0,271.0,0.0,176.0,6,0,0.0,0.0,0.3753,,0.6331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,George Mikan,600012,37,19,18,63.0,391.0,49.0,12.0,0.0,0.0,0.0,148.0,125.0,0.0,0.0,95.0,123.0,52.0,0.0,95.0,1,0,0.0,0.0,0.416,,0.7724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,George Yardley,78628,71,36,35,373.0,1234.0,204.0,54.0,0.0,0.0,0.0,434.0,338.0,0.0,0.0,365.0,489.0,132.0,0.0,365.0,13,0,0.0,0.0,0.3905,,0.7464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Harry Gallatin,76773,72,35,37,598.0,1003.0,353.0,83.0,0.0,0.0,0.0,322.0,391.0,0.0,0.0,359.0,456.0,147.0,0.0,359.0,15,0,0.0,0.0,0.376,,0.7873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Jack Coleman,76414,76,36,40,488.0,969.0,204.0,99.0,0.0,0.0,0.0,395.0,411.0,0.0,0.0,179.0,253.0,174.0,0.0,179.0,9,0,0.0,0.0,0.4234,,0.7075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Jack George,76800,72,45,27,662.0,998.0,242.0,402.0,0.0,0.0,0.0,351.0,807.0,0.0,0.0,296.0,390.0,300.0,0.0,296.0,6,1,0.0,0.0,0.3717,,0.759,0,0,0,0,0,2,0,0,1,0,0,0,0,0,False
1955-56,Regular,Jack McMahon,77551,71,33,38,253.0,513.0,36.0,67.0,0.0,0.0,0.0,205.0,245.0,0.0,0.0,103.0,178.0,89.0,0.0,103.0,0,0,0.0,0.0,0.3633,,0.5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Jack Nichols,77713,60,34,26,957.0,865.0,385.0,111.0,0.0,0.0,0.0,331.0,536.0,0.0,0.0,203.0,257.0,231.0,0.0,203.0,21,0,0.0,0.0,0.431,,0.7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Jack Stephens,78249,72,33,39,329.0,747.0,86.0,54.0,0.0,0.0,0.0,250.0,306.0,0.0,0.0,247.0,357.0,128.0,0.0,247.0,1,0,0.0,0.0,0.4183,,0.6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Jack Twyman,78388,72,31,41,297.0,1045.0,115.0,33.0,0.0,0.0,0.0,419.0,330.0,0.0,0.0,207.0,300.0,145.0,0.0,207.0,3,0,0.0,0.0,0.4394,,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Jackie Moore,77634,55,36,19,75.0,131.0,96.0,21.0,0.0,0.0,0.0,50.0,101.0,0.0,0.0,31.0,54.0,44.0,0.0,31.0,0,0,0.0,0.0,0.4356,,0.5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,James Davis,76524,4,2,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Jesse Arnelle,76062,31,18,13,24.0,147.0,37.0,1.0,0.0,0.0,0.0,52.0,41.0,0.0,0.0,43.0,68.0,16.0,0.0,43.0,0,0,0.0,0.0,0.3902,,0.6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Jim Baechtold,76081,70,34,36,468.0,768.0,65.0,71.0,0.0,0.0,0.0,267.0,309.0,0.0,0.0,234.0,294.0,126.0,0.0,234.0,1,0,0.0,0.0,0.4078,,0.7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Jim Holstein,77045,27,17,10,22.0,72.0,18.0,6.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,24.0,37.0,5.0,0.0,24.0,0,0,0.0,0.0,0.1724,,0.6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Jim Loscutoff,77409,71,38,33,736.0,592.0,336.0,44.0,0.0,0.0,0.0,227.0,424.0,0.0,0.0,138.0,205.0,142.0,0.0,138.0,8,0,0.0,0.0,0.3349,,0.6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Jim Tucker,78374,70,33,37,812.0,270.0,211.0,37.0,0.0,0.0,0.0,102.0,263.0,0.0,0.0,66.0,83.0,91.0,0.0,66.0,0,0,0.0,0.0,0.346,,0.7952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Joe Graboski,76838,72,45,27,470.0,1032.0,551.0,168.0,0.0,0.0,0.0,396.0,936.0,0.0,0.0,240.0,337.0,354.0,0.0,240.0,22,0,0.0,0.0,0.3782,,0.7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Johnny Horan,77055,18,8,10,25.0,34.0,3.0,1.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,10.0,11.0,2.0,0.0,10.0,0,0,0.0,0.0,0.1333,,0.9091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Johnny Kerr,77248,72,35,37,1914.0,961.0,572.0,81.0,0.0,0.0,0.0,377.0,883.0,0.0,0.0,207.0,316.0,360.0,0.0,207.0,19,0,0.0,0.0,0.4077,,0.6551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Ken Sears,78106,70,34,36,479.0,894.0,239.0,48.0,0.0,0.0,0.0,319.0,314.0,0.0,0.0,256.0,324.0,137.0,0.0,256.0,7,1,0.0,0.0,0.4363,,0.7901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Larry Foust,76744,72,37,35,333.0,1164.0,159.0,26.0,0.0,0.0,0.0,367.0,262.0,0.0,0.0,430.0,555.0,118.0,0.0,430.0,5,0,0.0,0.0,0.4504,,0.7748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Larry Hennessy,76998,54,35,19,80.0,202.0,38.0,39.0,0.0,0.0,0.0,88.0,204.0,0.0,0.0,26.0,31.0,72.0,0.0,26.0,0,0,0.0,0.0,0.3529,,0.8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Lew Hitch,77032,69,32,37,239.0,289.0,82.0,30.0,0.0,0.0,0.0,94.0,79.0,0.0,0.0,101.0,132.0,29.0,0.0,101.0,1,0,0.0,0.0,0.3671,,0.7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Maurice Stokes,600016,67,30,37,539.0,1122.0,581.0,107.0,0.0,0.0,0.0,402.0,426.0,0.0,0.0,318.0,436.0,151.0,0.0,318.0,26,1,0.0,0.0,0.3545,,0.7294,0,1,0,0,0,2,0,0,1,0,0,0,0,0,True
1955-56,Regular,Max Zaslofsky,78638,9,2,7,40.0,88.0,5.0,5.0,0.0,0.0,0.0,29.0,25.0,0.0,0.0,30.0,35.0,7.0,0.0,30.0,0,0,0.0,0.0,0.28,,0.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Medford Park,77799,40,21,19,109.0,150.0,43.0,21.0,0.0,0.0,0.0,53.0,117.0,0.0,0.0,44.0,70.0,43.0,0.0,44.0,0,0,0.0,0.0,0.3675,,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Mel Hutchins,77089,66,36,30,330.0,792.0,138.0,48.0,0.0,0.0,0.0,325.0,227.0,0.0,0.0,142.0,222.0,95.0,0.0,142.0,4,0,0.0,0.0,0.4185,,0.6396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Nat Clifton,76404,64,31,33,398.0,561.0,152.0,68.0,0.0,0.0,0.0,213.0,263.0,0.0,0.0,135.0,191.0,102.0,0.0,135.0,3,0,0.0,0.0,0.3878,,0.7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Neil Johnston,77169,70,44,26,598.0,1546.0,773.0,194.0,0.0,0.0,0.0,499.0,991.0,0.0,0.0,548.0,681.0,455.0,0.0,548.0,46,0,0.0,0.0,0.4591,,0.8047,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False
1955-56,Regular,Odie Spears,78225,72,37,35,204.0,491.0,44.0,23.0,0.0,0.0,0.0,166.0,117.0,0.0,0.0,159.0,202.0,38.0,0.0,159.0,0,0,0.0,0.0,0.3248,,0.7871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Paul Arizin,76056,72,45,27,758.0,1740.0,449.0,151.0,0.0,0.0,0.0,616.0,1187.0,0.0,0.0,507.0,628.0,532.0,0.0,507.0,14,0,0.0,0.0,0.4482,,0.8073,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False
1955-56,Regular,Paul Seymour,78117,57,28,29,1674.0,642.0,146.0,270.0,0.0,0.0,0.0,227.0,626.0,0.0,0.0,188.0,230.0,212.0,0.0,188.0,3,0,0.0,0.0,0.3387,,0.8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Ray Felix,76704,72,35,37,374.0,885.0,235.0,20.0,0.0,0.0,0.0,277.0,304.0,0.0,0.0,331.0,462.0,128.0,0.0,331.0,12,0,0.0,0.0,0.4211,,0.7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Red Rocha,77999,72,35,37,1715.0,720.0,382.0,132.0,0.0,0.0,0.0,250.0,647.0,0.0,0.0,220.0,281.0,233.0,0.0,220.0,10,0,0.0,0.0,0.3601,,0.7829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Richard Atha,76069,24,10,14,27.0,93.0,16.0,9.0,0.0,0.0,0.0,36.0,34.0,0.0,0.0,21.0,27.0,12.0,0.0,21.0,0,0,0.0,0.0,0.3529,,0.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Richie Regan,77932,72,31,41,270.0,565.0,27.0,59.0,0.0,0.0,0.0,240.0,182.0,0.0,0.0,85.0,134.0,67.0,0.0,85.0,0,0,0.0,0.0,0.3681,,0.6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Ron Feiereisel,76701,10,2,8,15.0,30.0,0.0,3.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,14.0,17.0,4.0,0.0,14.0,0,0,0.0,0.0,0.2857,,0.8235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Slater Martin,77480,72,33,39,472.0,942.0,55.0,133.0,0.0,0.0,0.0,307.0,318.0,0.0,0.0,328.0,392.0,111.0,0.0,328.0,2,0,0.0,0.0,0.3491,,0.8367,0,0,0,0,0,2,0,0,1,0,0,0,0,0,False
1955-56,Regular,Togo Palazzi,77791,63,33,30,352.0,375.0,73.0,28.0,0.0,0.0,0.0,145.0,265.0,0.0,0.0,85.0,125.0,100.0,0.0,85.0,0,0,0.0,0.0,0.3774,,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Tom Gola,76828,68,42,26,603.0,733.0,545.0,362.0,0.0,0.0,0.0,244.0,517.0,0.0,0.0,245.0,332.0,214.0,0.0,245.0,17,5,0.0,0.0,0.4139,,0.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Vern Mikkelsen,77593,72,33,39,353.0,964.0,162.0,38.0,0.0,0.0,0.0,317.0,298.0,0.0,0.0,330.0,410.0,116.0,0.0,330.0,9,0,0.0,0.0,0.3893,,0.8049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
1955-56,Regular,Walt Davis,76536,70,43,27,169.0,323.0,208.0,45.0,0.0,0.0,0.0,123.0,272.0,0.0,0.0,77.0,112.0,102.0,0.0,77.0,1,0,0.0,0.0,0.375,,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1955-56,Regular,Walter Devlin,76561,69,36,33,236.0,545.0,28.0,29.0,0.0,0.0,0.0,199.0,148.0,0.0,0.0,147.0,192.0,47.0,0.0,147.0,0,0,0.0,0.0,0.3176,,0.7656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Walter Dukes,76611,60,27,33,354.0,465.0,221.0,22.0,0.0,0.0,0.0,149.0,208.0,0.0,0.0,167.0,239.0,82.0,0.0,167.0,8,0,0.0,0.0,0.3942,,0.6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1955-56,Regular,Whitey Skoog,78169,72,33,39,390.0,835.0,79.0,72.0,0.0,0.0,0.0,340.0,328.0,0.0,0.0,155.0,198.0,131.0,0.0,155.0,0,0,0.0,0.0,0.3994,,0.7828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
